request_id,prompt,ttft_ms,tpot_ms,total_ms,queue_wait_ms,connect_wait_ms,input_tokens,output_tokens,tokens_per_sec,num_requests_running,num_requests_waiting,kv_cache_usage_perc,error
s11-r3,Is there a way to export my account data?,73279.06079199999,196.18186739419087,120749.810084,5.912459000000009,254.64445899999998,15,243,2.0124255253979797,24.0,0.0,0.07743698754934714,
s10-r3,The confirmation email never arrived.,73284.712583,196.90122520661168,121333.800541,5.756084000000023,256.595166,11,244,2.0109812674791288,24.0,0.0,0.0747039174005466,
s15-r3,My payment keeps failing—what can I try?,73283.744208,198.22473074501994,123239.18316700001,6.563750000000007,267.16949999999997,15,253,2.0529185077213845,24.0,0.0,0.07318554509565744,
s13-r3,Why is the search function returning no results?,73285.693167,198.95650492125992,124008.92725,6.2487920000000035,271.737958,14,256,2.0643675070578436,24.0,0.0,0.07014880048587913,
2-r4,Explain the difference between TTFT and TPOT.,73283.225292,198.98536132812515,124601.95304200001,6.8865420000000235,266.153834,18,258,2.070593547703342,24.0,0.0,0.06559368357121165,
s3-r4,The app keeps crashing when I try to open it.,501.44008299999143,201.55315786637937,47448.762375,77344.28566699999,53.86291699998935,17,234,4.931635479775777,23.0,0.0,0.06194959003947764,
3,Write a haiku about GPU memory bandwidth.,949.0865419999892,190.41411109523804,5158.935292000009,124625.419125,22.580207999993718,15,23,4.45828425792939,24.0,0.0,0.07288187063467966,
s7-r3,I was double charged this month. Why?,73286.568084,200.21294964664315,130181.62229200001,5.28141700000001,263.164917,14,285,2.189249104307052,24.0,0.0,0.06832675372001218,
1-r5,What is PagedAttention in one sentence?,752.2941250000059,204.6553627450982,11387.089292000013,124039.7265,16.499624999994467,15,53,4.654393993137043,24.0,0.0,0.07986638323716977,
4-r3,What is continuous batching and why does it improve GPU utilization?,73286.835583,200.99132491987186,136216.46683299998,3.9189589999999996,257.176833,19,314,2.3051544890307634,23.0,0.0,0.06893410264196786,
4-r4,What is continuous batching and why does it improve GPU utilization?,73284.201834,200.98933052884618,136223.337584,7.225250000000017,267.994334,19,314,2.3050382230311803,23.0,0.0,0.06893410264196786,
s9-r4,Where can I download my previous invoices?,651.8504170000057,205.36238781900462,46233.725334,93528.55149999999,21.745459000001688,15,223,4.823318873593064,24.0,0.0,0.07379289401761313,
3-r5,Write a haiku about GPU memory bandwidth.,747.0798749999972,207.92211931818244,5535.925542000001,135455.057792,37.19054200001892,15,24,4.335318424700011,24.0,0.0,0.07500759186152439,
1-r2,What is PagedAttention in one sentence?,759.925208999988,204.37484476470576,11429.27716699998,130197.45916700001,5.9961249999958,15,53,4.637213642261484,24.0,0.0,0.07591861524445798,
s12-r4,I need help cancelling my subscription.,848.7200839999929,207.4718990245398,34913.74254199999,106951.318084,14.119667000002778,14,165,4.725932769926079,23.0,0.0,0.07227452171272397,
2,Explain the difference between TTFT and TPOT.,698.857541999999,206.60297705078142,53827.205582999995,91059.824417,21.305957999999237,18,258,4.793115251026202,24.0,0.0,0.07440024293956882,
3-r2,Write a haiku about GPU memory bandwidth.,814.9419579999915,212.0941547619052,5551.4813750000085,139783.165834,26.33083300000294,15,23,4.143038307500395,24.0,0.0,0.07500759186152439,
s7-r4,I was double charged this month. Why?,698.9038330000028,205.39305094346278,59007.29595800002,86504.721292,14.57704099999546,14,285,4.8299112062829685,23.0,0.0,0.06954145156392344,
s10-r4,The confirmation email never arrived.,698.6398749999978,209.22066064049577,51603.22366699999,101188.354917,28.327208999996856,11,244,4.728386768519595,24.0,0.0,0.08199210446401461,
s9,Where can I download my previous invoices?,740.241958999988,210.35292760180982,47345.38637499999,105803.538292,18.18924999999183,15,223,4.710068225734276,23.0,0.0,0.07834801093228061,
s12,I need help cancelling my subscription.,739.4351660000069,211.94238190184046,35507.67116600001,120764.087084,7.449832999995465,14,165,4.646883182752745,24.0,0.0,0.08199210446401461,
s11-r4,Is there a way to export my account data?,740.3490420000054,210.37264142323636,51621.67308400001,105800.44533399999,21.000000000000796,15,243,4.707325150128022,24.0,0.0,0.07986638323716977,
s7,I was double charged this month. Why?,881.4259589999978,208.55516872791515,60098.73374999999,97904.20783399999,126.69466699999532,14,285,4.742196419404594,24.0,0.0,0.07500759186152439,
s14-r3,How do I change the language settings?,73285.4905,203.6316002596154,158218.609375,6.407250000000003,265.99825,13,418,2.641914258071136,23.0,0.0,0.0671120558761008,
s10,The confirmation email never arrived.,855.1235829999939,209.93546315289248,52069.05212499999,106952.2425,13.665832999990357,11,244,4.686084920736399,24.0,0.0,0.06437898572730039,
5-r5,Summarize why LLM decode is memory-bandwidth-bound in two sentences.,834.2345419999901,214.96094354838726,21037.503834000006,141029.573375,117.40483400001267,23,95,4.515744869239888,24.0,0.0,0.06954145156392344,
s13-r4,Why is the search function returning no results?,756.2651660000057,211.13139391164668,53538.031790999994,111601.320792,13.920833000000243,14,251,4.688256022930494,24.0,0.0,0.0710598238688126,
5-r2,Summarize why LLM decode is memory-bandwidth-bound in two sentences.,570.6215419999978,213.1937728494625,20804.491834000004,144939.46908399998,54.33441700000685,23,95,4.566321578917157,24.0,0.0,0.07075614940783481,
s8-r3,How do I activate two-factor authentication?,73286.196625,205.18678681681016,168687.6005,5.438125000000015,262.665,14,466,2.7625029855113743,24.0,0.0,0.06771940479805649,
s6-r5,The live chat agent disconnected. Can you reconnect me?,616.0253329999819,209.86703280851103,10672.987250000006,159030.90054200002,6.637749999981679,18,49,4.591029563911451,24.0,0.0,0.07045247494685702,
s11,Is there a way to export my account data?,728.2770409999983,213.50451296680498,52380.727416,118902.287334,23.41487500000028,15,243,4.6391108330766375,24.0,0.0,0.06923777710294565,
s5-r5,Do you offer refunds for accidental purchases?,1012.4145000000055,208.55707124637684,15598.266540999986,158007.032917,4.945875000004207,15,71,4.551787842153919,24.0,0.0,0.07379289401761313,
s15-r4,My payment keeps failing—what can I try?,718.2730409999891,212.24283881274908,54187.64437499999,121353.94533399999,18.274749999989126,15,253,4.668961031949269,24.0,0.0,0.07227452171272397,
s15,My payment keeps failing—what can I try?,957.0837910000023,209.92773223904402,53863.377499999995,124804.618834,4.899207999997657,15,253,4.697068987179647,24.0,0.0,0.07409656847859092,
s1-r5,My order hasn't arrived yet. Can you check the status?,588.9528330000076,212.3189210290699,37307.365833,141935.65179200002,49.96766600001479,19,174,4.6639583394571735,23.0,0.0,0.07257819617370176,
s6-r2,The live chat agent disconnected. Can you reconnect me?,605.7712500000036,214.72061791489327,10901.455207999987,169710.34654199998,26.533583000002636,18,49,4.494812762615541,24.0,0.0,0.0747039174005466,
s5-r2,Do you offer refunds for accidental purchases?,788.4592919999989,212.56761714492774,15657.446209,165154.696,11.316875000005666,15,71,4.534583676818813,23.0,0.0,0.07348921955663523,
s2-r5,I forgot my password and can't log in. What should I do?,649.4747080000138,214.61254940119755,36688.67025,145361.762792,18.357457999996996,21,169,4.606326662929409,24.0,0.0,0.07288187063467966,
s1-r2,My order hasn't arrived yet. Can you check the status?,688.060667000002,215.15031633333336,38327.34012500001,145518.92187500003,8.601667000021962,19,176,4.5920222855537896,24.0,0.0,0.07288187063467966,
2-r5,Explain the difference between TTFT and TPOT.,540.5131660000109,214.2861795273438,55597.956125,129837.177,21.366291000020965,18,258,4.6404583546190565,24.0,0.0,0.07197084725174607,
s4-r5,How do I update my billing information?,865.317417,216.45913512500002,32251.860707999982,156376.48125,145.2254169999776,14,146,4.526870598935246,24.0,0.0,0.07591861524445798,
s8-r4,How do I activate two-factor authentication?,703.0845419999991,210.84216774353462,98743.903292,91058.866459,21.645041999988734,14,466,4.719278704447915,23.0,0.0,0.0671120558761008,
5,Summarize why LLM decode is memory-bandwidth-bound in two sentences.,614.9980000000141,218.02950626881702,21104.43354099999,168701.059584,11.94470800001568,23,95,4.501423827151847,23.0,0.0,0.0671120558761008,
s2-r2,I forgot my password and can't log in. What should I do?,647.6656669999841,216.76269086826335,37267.53720900001,153157.680125,11.10675000001038,21,169,4.534777789372863,24.0,0.0,0.06559368357121165,
s4-r2,How do I update my billing information?,977.4700829999858,216.7405541111113,32373.640375000006,158236.505917,9.388500000000022,14,146,4.509841905600027,23.0,0.0,0.06255693896143333,
2-r2,Explain the difference between TTFT and TPOT.,489.916208000011,217.3486852226563,56356.713541000005,136295.245334,45.7975410000131,18,258,4.577981642103788,24.0,0.0,0.06134224111752207,
s3-r5,The app keeps crashing when I try to open it.,727.1183329999928,216.10434608620693,51335.34162499999,152872.978875,227.69124999999235,17,234,4.558263227492451,23.0,0.0,0.07834801093228061,
4-r5,What is continuous batching and why does it improve GPU utilization?,489.0589170000226,215.72841733333328,67977.67320900002,136296.78429200003,46.11704200002009,19,314,4.6191636926817825,23.0,0.0,0.07834801093228061,
s8,How do I activate two-factor authentication?,701.0878750000131,213.4432526056035,99910.99466699999,104887.85299999999,24.75579200000766,14,466,4.664151343434848,22.0,0.0,0.07014880048587913,
4-r2,What is continuous batching and why does it improve GPU utilization?,703.1298750000019,216.25670900000003,68392.52787499999,141640.31779200002,31.334165999993502,19,314,4.591144818830109,23.0,0.0,0.0674157303370787,
s14-r4,How do I change the language settings?,727.5740000000042,215.44281951201913,90566.72516699998,119462.609625,11.040042000004746,13,418,4.615381634140258,23.0,0.0,0.0674157303370787,
s3-r2,The app keeps crashing when I try to open it.,567.5822499999867,218.26711539917696,53917.35491700001,157434.11079200002,14.181291999989298,17,245,4.543991454646676,24.0,0.0,0.06620103249316733,
s14,How do I change the language settings?,732.9172499999999,216.17574769711533,90936.31608300001,123278.672125,21.22641700000827,13,418,4.596623417408731,24.0,0.0,0.06316428788338901,
s1,My order hasn't arrived yet. Can you check the status?,815.4296670000178,221.57442576436796,39706.02458300001,180645.119209,87.23404200000573,19,176,4.4325767147022255,24.0,0.0,0.07318554509565744,
s12-r5,I need help cancelling my subscription.,777.8402920000076,223.31864417177914,37406.57362500002,185444.228959,9.209166999994522,14,165,4.410989406678113,24.0,0.0,0.07440024293956882,
1-r3,What is PagedAttention in one sentence?,841.3268749999929,228.0104117647061,12825.748250000004,214273.34395900002,78.20470799998702,15,53,4.132312514398525,24.0,0.0,0.0822957789249924,
s12-r2,I need help cancelling my subscription.,961.5652500000067,224.3849141104293,37822.094042000004,190438.961959,19.600582999999006,14,165,4.362529473296052,23.0,0.0,0.08047373215912546,
s2,I forgot my password and can't log in. What should I do?,771.9372499999793,226.62043737724537,38774.203083,189837.790625,14.323999999987791,21,169,4.358567979804481,22.0,0.0,0.07682963862739145,
s9-r5,Where can I download my previous invoices?,765.4360829999973,226.37797854077255,53708.58791700002,175548.784667,11.205167000014171,15,235,4.375464131791427,23.0,0.0,0.07409656847859092,
s7-r5,I was double charged this month. Why?,794.4857089999857,223.61238677738504,64303.162791999996,165755.972959,8.867374999994126,14,285,4.432130359153299,22.0,0.0,0.06954145156392344,
s9-r2,Where can I download my previous invoices?,831.7479170000013,226.24288216289597,51097.82695800001,180818.00941700002,5.5481250000184446,15,223,4.364177760108965,21.0,0.0,0.06832675372001218,
4,What is continuous batching and why does it improve GPU utilization?,630.3685409999957,222.966676951923,70399.86587499999,162086.12016700002,15.274416000011115,19,314,4.460235770300039,20.0,0.0,0.0634679623443668,
3-r3,Write a haiku about GPU memory bandwidth.,786.5142079999998,211.25049604761904,5452.718457999992,228466.847459,61.260791999984576,15,23,4.218079509727006,19.0,0.0,0.06529000911023386,
s10-r5,The confirmation email never arrived.,962.048708000026,225.07570368595032,55622.76591700001,179253.016375,18.06995800001232,11,244,4.386693037956715,18.0,0.0,0.06194959003947764,
s11-r5,Is there a way to export my account data?,785.6307920000063,223.2859135560166,54857.927542,182063.512292,12.698959000005061,15,243,4.429624137987273,17.0,0.0,0.06073489219556638,
s10-r2,The confirmation email never arrived.,780.4450419999966,233.0375639668049,57036.60124999999,183856.30045900002,11.024999999989404,11,244,4.277954763302101,14.0,0.0,0.05071363498329795,
s7-r2,I was double charged this month. Why?,765.9314999999935,223.2046644593639,66912.67758399999,173613.186375,6.4281250000135515,14,285,4.259282549890793,14.0,0.0,0.05071363498329795,
s5,Do you offer refunds for accidental purchases?,1502.721125000022,261.76165579710147,19875.85850000002,220920.33875000002,442.41358400000763,15,71,3.572172744135803,14.0,0.0,0.05071363498329795,
s6,The live chat agent disconnected. Can you reconnect me?,1709.5909169999857,260.922336956522,13716.20629200001,227545.427292,913.4251669999855,18,49,3.57241637788572,13.0,0.0,0.04949893713938658,
s11-r2,Is there a way to export my account data?,735.8279999999979,230.36746718749995,56338.001666,188663.290125,56.336415999993505,15,243,4.313252029076683,12.0,0.0,0.04889158821743089,
s4,How do I update my billing information?,781.2663340000086,238.82953379720266,35071.547374999995,210058.70675,30.711042000007183,14,146,4.162918688442957,11.0,0.0,0.04646219252960826,
s13-r5,Why is the search function returning no results?,770.4848340000012,230.50223554838698,58224.940167,189837.21116700003,14.473208999987719,14,251,4.310867461264626,10.0,0.0,0.04372912238080773,
s13-r2,Why is the search function returning no results?,707.0797499999912,229.67040658467744,57935.362499999996,192680.302417,55.00283300000319,14,251,4.3324144213303235,9.0,0.0,0.04069237777102941,
s3,The app keeps crashing when I try to open it.,1030.4517499999974,257.4940342727273,60997.349875,204633.94812500002,136.37270899999976,17,234,3.8362322376222746,8.0,0.0,0.042818098997874254,
s15-r5,My payment keeps failing—what can I try?,1033.761750000025,258.254940832,65934.57525000002,204631.626584,137.3794580000265,15,253,3.8371370262220643,7.0,0.0,0.040085028849073834,
s15-r2,My payment keeps failing—what can I try?,779.2949999999905,261.2014734999998,66414.54445899998,210060.120875,29.622916999983318,15,253,3.8094065398007166,6.0,0.0,0.038566656544184674,
s8-r5,How do I activate two-factor authentication?,759.9537090000013,243.02542020919543,106713.73066699997,171295.41875,11.754874999979847,14,438,4.104439018881069,5.0,0.0,0.030063771636805292,
s13,Why is the search function returning no results?,765.7752089999974,249.05083843006994,72174.95583400004,211380.12483400002,50.87187500001278,14,289,4.004159014169545,4.0,0.0,0.02733070148800487,
s8-r2,How do I activate two-factor authentication?,1297.7971669999988,238.88931216321834,105350.370417,178732.56945900002,329.0170420000038,14,438,4.157555386528775,3.0,0.0,0.019435165502581286,
2-r3,Explain the difference between TTFT and TPOT.,944.4502500000169,241.89920327058823,62749.31262500001,223028.249292,418.69637500002455,18,258,4.111598824067595,2.0,0.0,0.014880048587913808,
s14-r5,How do I change the language settings?,997.1659579999823,229.44437028192777,96341.42470799998,190615.70875000002,8.724957999987737,13,418,4.338735920367703,1.0,0.0,0.006984512602490112,
s14-r2,How do I change the language settings?,842.7858750000041,207.164843573494,86921.529208,204821.898125,32.912000000010266,13,418,4.808935183362242,0.0,0.0,0.0,
